commit,def_a_time,def_total_time,def_total_classes,prod1_a_time,prod1_total_time,prod1_total_classes,prod2_a_time,prod2_total_time,prod2_total_classes
f64540541748ba088eafbbac37fbd8c0458c410e,11.595999999999998,646.1272089481354,135,7.0649999999999995,564.8922338485718,118,5.935,532.233437538147,118
3c0275f4b81af80f98c8e0f1043bab8c8803f07c,15.081,406.0934422016144,28,10.32,225.20501136779785,13,10.275,178.65505266189575,13
696cb89bfc8b7dd41393e3003307947d2110e21f,13.75,508.7323145866394,39,8.205,387.90304684638977,28,8.63,374.00589084625244,28
ed7588da4adabc0555a018140b82f2f8215fe506,14.316,524.7814428806305,41,7.086,542.7758069038391,118,8.535,424.6181712150574,29
4c8b555920da6a844f3f30cc70493b563178518d,12.530999999999999,445.63173270225525,31,7.487,360.93358302116394,14,5.856,516.2702329158783,118
3064609e7489ea3c2111fd6d3c85b48270dc18f8,11.491,650.5116236209869,135,7.577999999999999,517.9149215221405,118,6.85,516.667073726654,118
a16bc958dd283dc9bc7c9fe7f17627ace327eb28,13.235,672.7631788253784,135,7.0,557.6524248123169,118,6.931,539.1524231433868,118
dc922657fdbb6c5ccbbf2e0c1d2e02c66c921204,15.722000000000001,229.02623581886292,15,10.309,194.49803733825684,10,10.29,146.85848307609558,10
278b9e263842d61d7168cc29cac44666bfeea0d0,11.084,695.122816324234,135,6.558,628.5316851139069,118,5.438000000000001,543.309850692749,118
fa54b1bcd9fc891413cbd168862706d0fad0ad02,11.988999999999999,628.5057125091553,135,7.824,527.4113311767578,118,6.83,509.78761410713196,118
067e9d432166d44a82fb26aa1ffa8660b665e2f0,11.33,725.9858071804047,135,8.749,587.3760628700256,118,6.439,548.3237562179565,118
0dfa1615292a5c1adca7023a5f1330110df82482,15.492,430.025776386261,16,9.501000000000001,371.49163818359375,14,9.943,374.82098031044006,14
2df1da2d4f6caa47574640bf54c52447e8c0f3ea,17.043,465.0901608467102,26,9.982999999999999,350.302859544754,10,9.904,336.4447820186615,10
03f686a42238c9e5868132052810f3b5f93be918,10.442,642.024046421051,132,6.515,511.2520377635956,118,6.813,493.9794988632202,118
38f110d924e016eff159ac1c8bb5cac14d3a2696,13.602,687.2049181461334,135,7.23,539.8789627552032,118,7.634,539.5644247531891,118
ebc291ff23f8b4ab6809a6876283e23287b1c64d,11.521,634.5974202156067,132,6.324,505.5921149253845,118,7.934,490.5152003765106,118
b9c66ca164d363bed9bcefb776a0b0f438d96441,13.921,709.6521537303925,135,8.173,582.315345287323,118,6.971,553.7961814403534,118
050882ecee4ae4dc1bcf3eadcf0ecab3ca192f53,9.647,633.41930103302,135,4.901999999999999,556.4063177108765,118,4.9990000000000006,508.2561888694763,118
c6e5c2c1243bb9b07ff013ccc9efbb4146b3c92c,16.402,497.00805473327637,25,9.465,343.39827823638916,17,8.912,338.7560524940491,18
f950a7229e1183fdf5142ba4de6c6c9d9de1b3f6,13.083,744.5997562408447,142,7.853,550.7543725967407,120,8.064,544.1191146373749,120
f4f80a2d571903dbbbd824bf8fc5290a9b1a8d8c,13.303,690.764298915863,137,7.2940000000000005,540.1003596782684,119,8.536,528.333663225174,119
c81d35f48521dcc7bf717594531dc7f76795b9cb,17.213,167.8373990058899,24,9.855,185.05352663993835,24,6.615,540.4483153820038,119
6f3fe6f4637261044b3938e620ac00e6e6e75708,13.227,708.9510297775269,137,6.987,526.111044883728,120,7.115000000000001,525.5975601673126,120
b8aad79c004719566d679632026adefdcba8dea7,12.4,711.5571084022522,136,7.755000000000001,533.5923731327057,119,7.194000000000001,533.6552748680115,119
efe8f4c3f050910179f480896b424c93990a6941,11.991999999999999,691.3765182495117,136,7.4990000000000006,529.0474781990051,119,7.17,533.6196188926697,119
ff293c735c7f12eec4ad8e4ec66a1c2f9598c0a8,10.757000000000001,659.123414516449,136,6.971,501.91336941719055,119,7.145,531.2202272415161,119
9f3676b5b81b8bbf165ed8c3fac85e6ced95c23b,12.64,521.2146785259247,42,8.481,397.493647813797,30,8.043999999999999,395.40469431877136,30
c1e12fb78bb0110c6e5d85ca112d7a0d904a7c8a,11.114999999999998,667.0207922458649,136,6.603,501.46722388267517,119,7.093999999999999,507.35606145858765,119
6accf76ff7915a94e78c88d8e0f96a0951d379eb,11.735,683.9832170009613,137,7.188000000000001,512.7336430549622,119,7.055,541.4593243598938,119
40d2a06c1e8ceeff35e7f7ec0eaef549164c86dd,11.779999999999998,678.2597644329071,136,6.755000000000001,533.8175890445709,119,6.611000000000001,501.062429189682,119
2d939de0cafdb31f5cc19d3170751cc3fa15a972,13.17,577.3381159305573,57,5.56,506.6149628162384,119,8.046000000000001,398.7457277774811,44
67288abbec68128272de74500b989dd82a24b2fb,16.971,197.78288006782532,24,9.901,158.759375333786,24,10.465,190.7962727546692,24
