commit,def_a_time,def_total_time,def_total_classes,prod1_a_time,prod1_total_time,prod1_total_classes,prod2_a_time,prod2_total_time,prod2_total_classes
5e54d92e6ec866dc49a750110863a3fa8b2bcf7c,18.452,418.07008695602417,40,7.447,1702.5635375976562,260,12.91,416.78847908973694,36
b0b867e977ab853d1dfc434195c486cf0ca32dab,21.082,59.306092977523804,1,16.945,55.463998794555664,1,16.647,56.74568223953247,1
23e2a0b2021e87599339902353326f338505ba87,19.401,88.18377947807312,4,15.648,88.14697265625,4,14.499,86.26583194732666,4
0c7b951e031d60310acc7b4b1aa5052624fcfb95,18.956,47.16882014274597,0,14.184,43.21601390838623,0,14.748,45.71623420715332,0
6342d5e523941622a140fd877f06e9b59f48c48b,14.745,1310.4861252307892,200,10.948,1103.86794090271,155,7.495,1472.5730981826782,260
6014a089fd9810422160840bad8301319ae1430b,18.656,162.09979605674744,15,14.543,135.2619607448578,10,14.467,132.4002013206482,10
ad54f5195c8c01f333703c55cd70703109d75f29,13.245,1672.1575565338135,304,9.22,1493.2635653018951,260,7.945,1496.8301916122437,260
b53cae0ffb1b383824a86185ef23f698719d7a6d,20.573,52.865402936935425,0,16.096,49.468833208084106,0,8.901,1507.8865911960602,260
aa9cdf2af6fd84aa24ec5a19da4f955472a8d5bd,20.916,73.32908272743225,3,14.493,49.65978765487671,1,15.033,47.64003872871399,1
4c94831364e9258247029c22a222a665771ab4c0,19.379,122.75452446937561,15,15.284,109.51056671142578,14,15.641,112.02860188484192,14
73a0c313705ac622bdc1ec465fc03b86ff347d9b,20.573,110.51298117637634,1,15.971,103.4241874217987,1,16.296,103.01350903511047,1
50dda774f13a83547e41db4e835d7106ae66c1ff,18.899,95.79581952095032,9,14.828,92.57151365280151,9,15.024,93.66984510421753,9
164608b5465ebc6a2d296376aafbf4b272d9cff0,10.306,1631.3630714416504,315,7.846,1453.505853176117,260,7.219,1443.8280849456787,260
4ea60b5733a1afa880d1d509bc4e55b83da66dc3,18.588,870.95769739151,125,13.168,833.2208497524261,124,13.506,1016.4368054866791,124
99a157fa4ad174c4ff979414af2edb67a98eb9fe,19.8,462.61855959892273,21,9.8,1736.4335281848907,260,9.749,1506.2911026477814,260
1d808f59d79194f0491938c4421dc518fd3e56b8,17.396,324.0875737667084,20,13.251,305.2081742286682,18,14.267,304.1708154678345,18
